image_id,filepath,source_module,volunteer,seq,bytes,sha256,released_view
deciduous_occlusion_V02_S08,data/raw/deciduous_occlusion/deciduous_occlusion_V02_S08.jpeg,deciduous_occlusion,2,8,149020,fdfac1b316496315dc5a71a0e2934c3a0b662579a55547e55c9c8aea0df071c3,
deciduous_occlusion_V02_S09,data/raw/deciduous_occlusion/deciduous_occlusion_V02_S09.jpeg,deciduous_occlusion,2,9,155268,b28c7059820a8453a91afa7af2c6e8aa47beff62b16e88b81eb060370608f310,
deciduous_occlusion_V03_S01,data/raw/deciduous_occlusion/deciduous_occlusion_V03_S01.jpeg,deciduous_occlusion,3,1,180743,772aa8cfe479f2998676523d11b145a09e21f942fc89cf0ce9750931b1d54a09,
deciduous_occlusion_V03_S02,data/raw/deciduous_occlusion/deciduous_occlusion_V03_S02.jpeg,deciduous_occlusion,3,2,188308,9dc7ba38904a91e244de75567bf0d3aa8faf442c7def818dd98da90549b8dc4c,
deciduous_occlusion_V03_S03,data/raw/deciduous_occlusion/deciduous_occlusion_V03_S03.jpeg,deciduous_occlusion,3,3,96677,48ded49059bd98f8f03e0553a40945f52e4450bc1f841d5aa6e7174274e54f1c,
deciduous_occlusion_V03_S04,data/raw/deciduous_occlusion/deciduous_occlusion_V03_S04.jpeg,deciduous_occlusion,3,4,158490,d7529e29de2d818596e5aee4c58dcfb90f6ad432f03b6315adf9d9e85c8ce547,
deciduous_occlusion_V03_S05,data/raw/deciduous_occlusion/deciduous_occlusion_V03_S05.jpeg,deciduous_occlusion,3,5,197236,f16a0179698d7925b2944e0d852e4f9b3ff35b4a034839c4bd0ef0ee92dbef54,
deciduous_occlusion_V03_S06,data/raw/deciduous_occlusion/deciduous_occlusion_V03_S06.jpeg,deciduous_occlusion,3,6,202654,b34955eb3092cca4051df20dcf98df2b2d21d61ef5e2794e72b14cdf7d51757a,
deciduous_occlusion_V03_S07,data/raw/deciduous_occlusion/deciduous_occlusion_V03_S07.jpeg,deciduous_occlusion,3,7,195107,a8c5af9373367ec39914b53406e03415acc535af79c0a121fb4a9df8a78d49e0,
deciduous_occlusion_V03_S08,data/raw/deciduous_occlusion/deciduous_occlusion_V03_S08.jpeg,deciduous_occlusion,3,8,197452,822a42f37fe19128fd572131c8daa53ce40d146c9b794c5f7d6a1dc80af2456b,
deciduous_occlusion_V03_S09,data/raw/deciduous_occlusion/deciduous_occlusion_V03_S09.jpeg,deciduous_occlusion,3,9,196742,408b5bd74bce58a6ccfa8e61594d461cc26c9f3dc8311ba895e25b775c31bd8c,
deciduous_occlusion_V04_S01,data/raw/deciduous_occlusion/deciduous_occlusion_V04_S01.jpeg,deciduous_occlusion,4,1,89793,b5792e8778e5d6f4aac4b3aaefee4bfe7696571f2ba47d31eb437a174a6c1341,
deciduous_occlusion_V04_S02,data/raw/deciduous_occlusion/deciduous_occlusion_V04_S02.jpeg,deciduous_occlusion,4,2,101762,cbe5079e84b31460179593de4757acf4997b39af42fe91d9e97061908522b071,
deciduous_occlusion_V04_S03,data/raw/deciduous_occlusion/deciduous_occlusion_V04_S03.jpeg,deciduous_occlusion,4,3,59643,f4ce74dc3d4fb1872e6640d46b1e70cf2924b1546416cd69d0b9feb9ae2bf3e6,
deciduous_occlusion_V04_S04,data/raw/deciduous_occlusion/deciduous_occlusion_V04_S04.jpeg,deciduous_occlusion,4,4,65578,61333a3bc65fcf25ba65256b818443a508e7334e4526b7308fc3e9284eae3b98,
deciduous_occlusion_V04_S05,data/raw/deciduous_occlusion/deciduous_occlusion_V04_S05.jpeg,deciduous_occlusion,4,5,49752,49743d920be7320a5ae3c779a66d648dbe8b7b091532ff4b337e1bf6ef493955,
deciduous_occlusion_V04_S06,data/raw/deciduous_occlusion/deciduous_occlusion_V04_S06.jpeg,deciduous_occlusion,4,6,60695,772c289c521e4d52f7a4bbd4b7b0612277d0c8d0eada7484c8902b820ed2084e,
deciduous_occlusion_V04_S07,data/raw/deciduous_occlusion/deciduous_occlusion_V04_S07.jpeg,deciduous_occlusion,4,7,80760,2c207ae5fc4038217133875c60eb5198a92bede05ce3c37a80d2678e9d8737b1,
deciduous_occlusion_V04_S08,data/raw/deciduous_occlusion/deciduous_occlusion_V04_S08.jpeg,deciduous_occlusion,4,8,94791,67e88407652b171742732ce2558e90574f12cd8eeedbb6927f1a3bcbdbb431ce,
deciduous_occlusion_V04_S09,data/raw/deciduous_occlusion/deciduous_occlusion_V04_S09.jpeg,deciduous_occlusion,4,9,70071,ed6a4811abc4fc26c4fc7d661d43298f4f5ec68e06abdcba3fc2c5c4d00265f6,
deciduous_occlusion_V04_S10,data/raw/deciduous_occlusion/deciduous_occlusion_V04_S10.jpeg,deciduous_occlusion,4,10,73011,99f3d1d10a925876ddcb814c9c23ce8ffb706a2561b461d34dfe1818f0e31a5f,
deciduous_occlusion_V05_S01,data/raw/deciduous_occlusion/deciduous_occlusion_V05_S01.jpeg,deciduous_occlusion,5,1,97014,ec1ae773498249d6ae63a3925762ad23c4db566ae4bb09837179e4a7f23acba2,
deciduous_occlusion_V05_S02,data/raw/deciduous_occlusion/deciduous_occlusion_V05_S02.jpeg,deciduous_occlusion,5,2,93422,e12a7c3256bd80cdaee29cfa314e29012377aa650206b211c2c2cb063fe24fa1,
deciduous_occlusion_V05_S03,data/raw/deciduous_occlusion/deciduous_occlusion_V05_S03.jpeg,deciduous_occlusion,5,3,76857,c305ac4017ed830d6eab9e9683f172b5a8d2efa1a2e999e0f922550907d1f486,
deciduous_occlusion_V05_S04,data/raw/deciduous_occlusion/deciduous_occlusion_V05_S04.jpeg,deciduous_occlusion,5,4,54056,9388aa91d1bab83af23fde46472a6c8fabf984469514f6bf6ee261858f504c9c,
deciduous_occlusion_V05_S05,data/raw/deciduous_occlusion/deciduous_occlusion_V05_S05.jpeg,deciduous_occlusion,5,5,77635,c49e96dac7a7cb3fa536a9e1098332b4fe564980a799f38938b362701daf071e,
deciduous_occlusion_V05_S06,data/raw/deciduous_occlusion/deciduous_occlusion_V05_S06.jpeg,deciduous_occlusion,5,6,76662,bd38c183446f1a62c62e60193c9fa5f86f51b83315d34c8bb6f2545d22493961,
deciduous_occlusion_V05_S07,data/raw/deciduous_occlusion/deciduous_occlusion_V05_S07.jpeg,deciduous_occlusion,5,7,155622,984c2d137481abdd97231b5555fe1db34533e7b23329127c3befa7723a7c8b40,
deciduous_occlusion_V05_S08,data/raw/deciduous_occlusion/deciduous_occlusion_V05_S08.jpeg,deciduous_occlusion,5,8,122032,d52d3660c1179ddb3d1283dc093df74225155174c977d7b35569a457376c45f5,
deciduous_occlusion_V05_S09,data/raw/deciduous_occlusion/deciduous_occlusion_V05_S09.jpeg,deciduous_occlusion,5,9,92367,fd975f1c0a062b4184d621053ebf6de2a1cfaa260f347aa7109754e7732a6284,
deciduous_occlusion_V05_S10,data/raw/deciduous_occlusion/deciduous_occlusion_V05_S10.jpeg,deciduous_occlusion,5,10,126338,fc4a2b8345aff2f2019115d57cc614d392d7343eea7a7464a6a78b51180da6f9,
deciduous_occlusion_V05_S11,data/raw/deciduous_occlusion/deciduous_occlusion_V05_S11.jpeg,deciduous_occlusion,5,11,114494,158434657ba8b1ba0090b5a39d59eebe9aeeb8c479e3b016ef0705205026a422,
deciduous_occlusion_V06_S01,data/raw/deciduous_occlusion/deciduous_occlusion_V06_S01.jpeg,deciduous_occlusion,6,1,78852,9117f814b28feabd7adc917217f4a8df5b2e0207088600391df0320a4016c2cd,
deciduous_occlusion_V06_S02,data/raw/deciduous_occlusion/deciduous_occlusion_V06_S02.jpeg,deciduous_occlusion,6,2,58065,3d7fd3be256623453a3cf8ca594b0e2ae29fb3fd0ebc36cdf1e6a864a4cf3e77,
deciduous_occlusion_V06_S03,data/raw/deciduous_occlusion/deciduous_occlusion_V06_S03.jpeg,deciduous_occlusion,6,3,55089,de0de0ec02da4b6a4702ab70671433e29f8ece446a129baa05d7bf3315dd9ed3,
deciduous_occlusion_V06_S04,data/raw/deciduous_occlusion/deciduous_occlusion_V06_S04.jpeg,deciduous_occlusion,6,4,78443,f641cff8a623a805c3d198caf2b177b7a33541d9aace79451b822e702db238e6,
deciduous_occlusion_V06_S05,data/raw/deciduous_occlusion/deciduous_occlusion_V06_S05.jpeg,deciduous_occlusion,6,5,53308,0665de743c9e185db543cdee79ad515baffc1760995372c712e656403077df82,
deciduous_occlusion_V06_S06,data/raw/deciduous_occlusion/deciduous_occlusion_V06_S06.jpeg,deciduous_occlusion,6,6,101770,a44017d8490faf02bbccd99b1d7575ed6e249a9378bc2f4532caa14e9f9c89a4,
deciduous_occlusion_V06_S07,data/raw/deciduous_occlusion/deciduous_occlusion_V06_S07.jpeg,deciduous_occlusion,6,7,69574,e932b7b5fe518b9a81709b48f31727bdecc4f502d7fff2439747c136d725fb17,
deciduous_occlusion_V06_S08,data/raw/deciduous_occlusion/deciduous_occlusion_V06_S08.jpeg,deciduous_occlusion,6,8,71083,5d1ed04d4ded4549a6c41ddb2a90156186b9a4cef5c709454dfd48fbdc2902e4,
deciduous_occlusion_V06_S09,data/raw/deciduous_occlusion/deciduous_occlusion_V06_S09.jpeg,deciduous_occlusion,6,9,86445,ed0451f9962bb223310bd1a3eb963c26db26f056c31b86fdfd67e708ece4e73a,
deciduous_occlusion_V06_S10,data/raw/deciduous_occlusion/deciduous_occlusion_V06_S10.jpeg,deciduous_occlusion,6,10,95776,0b20c1332c9fd1f58e3c77050dc8119805e21ed5aa8babbf5dccdaa8cd63f753,
deciduous_occlusion_V07_S01,data/raw/deciduous_occlusion/deciduous_occlusion_V07_S01.jpeg,deciduous_occlusion,7,1,55942,0c0dc8af9dab3d2e813ee45bd1fb91d121e4f41dd1bdc38b7ca298fcaa604344,
deciduous_occlusion_V07_S02,data/raw/deciduous_occlusion/deciduous_occlusion_V07_S02.jpeg,deciduous_occlusion,7,2,53008,1fba361dcd5932520b52833c1db3b398daa6ad1c7935063834fc2eebdabdeeea,
deciduous_occlusion_V07_S03,data/raw/deciduous_occlusion/deciduous_occlusion_V07_S03.jpeg,deciduous_occlusion,7,3,100853,ee78306aa805f7376d37e4088523012efd35e976883bfb1b12c75f31a8d576e3,
deciduous_occlusion_V07_S04,data/raw/deciduous_occlusion/deciduous_occlusion_V07_S04.jpeg,deciduous_occlusion,7,4,65311,c57097ec44f8bcc87caea6ad06176bc3ab18c30dd33f76a158bdd2a13651917c,
deciduous_occlusion_V07_S05,data/raw/deciduous_occlusion/deciduous_occlusion_V07_S05.jpeg,deciduous_occlusion,7,5,88613,6e49797338b07e383990a8b8f67d1f20279f8ee809a017d0b664b84212c47d71,
deciduous_occlusion_V07_S06,data/raw/deciduous_occlusion/deciduous_occlusion_V07_S06.jpeg,deciduous_occlusion,7,6,94737,1f0539d935649f03974b628900ed6f3fc58da3f3bb5537958105830aca682f23,
deciduous_occlusion_V07_S07,data/raw/deciduous_occlusion/deciduous_occlusion_V07_S07.jpeg,deciduous_occlusion,7,7,91954,065d7646fb29f48409ef1534013ecf2cf1eed057e1465ef05481be35a15765b2,
deciduous_occlusion_V07_S08,data/raw/deciduous_occlusion/deciduous_occlusion_V07_S08.jpeg,deciduous_occlusion,7,8,91455,10e147f2ecd769af1629ccc298202617c80c3621683448ef8b86ba6f326569c6,
deciduous_occlusion_V07_S09,data/raw/deciduous_occlusion/deciduous_occlusion_V07_S09.jpeg,deciduous_occlusion,7,9,110861,6adbe210aae8bc53b0a92cea350f633f4769d6ed07af67bdfad19565bd4f0c5c,
deciduous_occlusion_V08_S01,data/raw/deciduous_occlusion/deciduous_occlusion_V08_S01.jpeg,deciduous_occlusion,8,1,110499,417c3b772a1c0d45293b165bb2b533b9e8e7d0a3f030d9a44b8ce62ab9668151,
deciduous_occlusion_V08_S02,data/raw/deciduous_occlusion/deciduous_occlusion_V08_S02.jpeg,deciduous_occlusion,8,2,101755,48f4ca32aabd061f2f5d440469b0c9c41d2c9f01d66eecb9c0c420a10da1a723,
deciduous_occlusion_V08_S03,data/raw/deciduous_occlusion/deciduous_occlusion_V08_S03.jpeg,deciduous_occlusion,8,3,50629,691ef27850874fc0f94e72781a7c615dfde0e11cf53fd583c5dcd5ef7c897bda,
deciduous_occlusion_V08_S04,data/raw/deciduous_occlusion/deciduous_occlusion_V08_S04.jpeg,deciduous_occlusion,8,4,60488,1561157229ffccda59b90b0446c56e34e353eaf73a4bede854bb5689e41eb93d,
deciduous_occlusion_V08_S05,data/raw/deciduous_occlusion/deciduous_occlusion_V08_S05.jpeg,deciduous_occlusion,8,5,69878,282a8382fcc8eb00f3da640548bb7942004512f838ed504f5ce6626b68ab5bdd,
deciduous_occlusion_V08_S06,data/raw/deciduous_occlusion/deciduous_occlusion_V08_S06.jpeg,deciduous_occlusion,8,6,81817,d64ae2dd676694897792b016cfa2382b155e5e9330f8fba5e01602a17b40b6b1,
deciduous_occlusion_V08_S07,data/raw/deciduous_occlusion/deciduous_occlusion_V08_S07.jpeg,deciduous_occlusion,8,7,71990,773091e32139f2f46afb446caf7f53cfdbaea6beea845fe9a1bda455d4abd576,
deciduous_occlusion_V08_S08,data/raw/deciduous_occlusion/deciduous_occlusion_V08_S08.jpeg,deciduous_occlusion,8,8,104784,59fa7e3e03cead9143a3e1462f864e225cd82d07e24e003005dd181ead4ad8fa,
deciduous_occlusion_V08_S09,data/raw/deciduous_occlusion/deciduous_occlusion_V08_S09.jpeg,deciduous_occlusion,8,9,61273,52f652a3bd43d899f70df5ea66684935ae9a000b0541e8dc045d156bc7530a9b,
deciduous_occlusion_V09_S01,data/raw/deciduous_occlusion/deciduous_occlusion_V09_S01.jpeg,deciduous_occlusion,9,1,66497,1e6c85aa3c32ed0dffeaac50c43e8709b690627c0afdb30af5417c7acc76357e,
deciduous_occlusion_V09_S02,data/raw/deciduous_occlusion/deciduous_occlusion_V09_S02.jpeg,deciduous_occlusion,9,2,126978,7139101a98fb4518111ec7f5f7761ea3b1232825ab56871b3998559e7153c89e,
deciduous_occlusion_V09_S03,data/raw/deciduous_occlusion/deciduous_occlusion_V09_S03.jpeg,deciduous_occlusion,9,3,34779,47fb044af890b83d9618b4154138aafc42ed1ac539f883b31bfafb574f23b817,
deciduous_occlusion_V09_S04,data/raw/deciduous_occlusion/deciduous_occlusion_V09_S04.jpeg,deciduous_occlusion,9,4,67365,dd0eb263406530daabf3eb137576d3afc8c4591f77a15f7ff284513f20a09b25,
deciduous_occlusion_V09_S05,data/raw/deciduous_occlusion/deciduous_occlusion_V09_S05.jpeg,deciduous_occlusion,9,5,130643,0839f50ac1571a8bbc3304e0efd4224af2958349b301f6c20c4e0713f8e57f5e,
deciduous_occlusion_V09_S06,data/raw/deciduous_occlusion/deciduous_occlusion_V09_S06.jpeg,deciduous_occlusion,9,6,75412,c460234cc7fd0480db00e2f53f61fcd3dc876dafec84e3ae935e3b442ae97daf,
deciduous_occlusion_V09_S07,data/raw/deciduous_occlusion/deciduous_occlusion_V09_S07.jpeg,deciduous_occlusion,9,7,91726,c8819fe78625570cbf8f6143aeeddc1a0a867cb6095b704d5967fe8c30d3f1f8,
deciduous_occlusion_V09_S08,data/raw/deciduous_occlusion/deciduous_occlusion_V09_S08.jpeg,deciduous_occlusion,9,8,56808,27292c91d87bec858789fcd1844b74bf20517d2ac25efe7acefb8ac8156239c0,
deciduous_occlusion_V09_S09,data/raw/deciduous_occlusion/deciduous_occlusion_V09_S09.jpeg,deciduous_occlusion,9,9,66364,40739f22d919b12bb0f2d737a3d0c660a9519aa50bca4013a82bbea32471f710,
deciduous_occlusion_V10_S01,data/raw/deciduous_occlusion/deciduous_occlusion_V10_S01.jpeg,deciduous_occlusion,10,1,96745,90f726e8fae5f8b59c1047e83562a043cdffab09bba98489c6bd71c9149ecafc,
deciduous_occlusion_V10_S02,data/raw/deciduous_occlusion/deciduous_occlusion_V10_S02.jpeg,deciduous_occlusion,10,2,111228,b98fd9973efd8b06bf9c1388e27afecf43374e282c4b48963813cd3d8f1851e6,
deciduous_occlusion_V10_S03,data/raw/deciduous_occlusion/deciduous_occlusion_V10_S03.jpeg,deciduous_occlusion,10,3,55797,c7e9ec35b556cff57e4f878241545f6d47921169777d3f1b2d432782b436e38c,
deciduous_occlusion_V10_S04,data/raw/deciduous_occlusion/deciduous_occlusion_V10_S04.jpeg,deciduous_occlusion,10,4,84031,8406e950230ae89e6f432e6df319c2c7203826345b5f3079a27df8ba6c9c0a9c,
deciduous_occlusion_V10_S05,data/raw/deciduous_occlusion/deciduous_occlusion_V10_S05.jpeg,deciduous_occlusion,10,5,102726,f490c7686b28cdfc924436f98f85379c79dfd862344b8821a110297c3c10adf8,
deciduous_occlusion_V10_S06,data/raw/deciduous_occlusion/deciduous_occlusion_V10_S06.jpeg,deciduous_occlusion,10,6,83118,bba1fa498c2474d1ba5b28413c3436e2204b0a4adad2fa353711f4edfca65c2f,
deciduous_occlusion_V10_S07,data/raw/deciduous_occlusion/deciduous_occlusion_V10_S07.jpeg,deciduous_occlusion,10,7,71056,71bf238291daccb6f7fb61b1aa95c45d09f055ce8738e72e80d5f53e30ce4462,
deciduous_occlusion_V10_S08,data/raw/deciduous_occlusion/deciduous_occlusion_V10_S08.jpeg,deciduous_occlusion,10,8,63409,1eeff9a14a678a7de438af266378ca0962bd38e5fb9afdb9078eb3fc93757817,
deciduous_occlusion_V10_S09,data/raw/deciduous_occlusion/deciduous_occlusion_V10_S09.jpeg,deciduous_occlusion,10,9,41586,6ba2317c34d6ddae9a0eb4bd522f994e0d77747822dfa5e194b65389895ce398,
permanent_dentition_CPOD_V01_S01,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V01_S01.jpeg,permanent_dentition_CPOD,1,1,152508,ea113dbacce3c461c2abaccd6655d48d368d172b7a4bfe354fe48aea06ffff26,
permanent_dentition_CPOD_V01_S02,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V01_S02.jpeg,permanent_dentition_CPOD,1,2,160278,cea86225aff01b597dcf5b71019be593649775a7b8ba4f34b07646a5753fce90,
permanent_dentition_CPOD_V01_S03,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V01_S03.jpeg,permanent_dentition_CPOD,1,3,158285,1fdabe421a922bad2168b165ac5a6db25e067a4e100a0ffe131137388269ee93,
permanent_dentition_CPOD_V01_S04,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V01_S04.jpeg,permanent_dentition_CPOD,1,4,88226,3f1f43808706d2a129d6b40480a7ba58615b8a333b8a7b4f1b8a25f034d62cbf,
permanent_dentition_CPOD_V01_S05,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V01_S05.jpeg,permanent_dentition_CPOD,1,5,128121,0bb1c62fe60ef71810bcfef446236ceb1cac797426eb0019957241f3bf8deab7,
permanent_dentition_CPOD_V01_S06,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V01_S06.jpeg,permanent_dentition_CPOD,1,6,121969,849a435098015d541387ce2a03946fc86db4bcefbee65a0f442018fd58016489,
permanent_dentition_CPOD_V01_S07,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V01_S07.jpeg,permanent_dentition_CPOD,1,7,161065,404ab7f65bde2954f71a403729f0eae3e3e0d376a2998771ccedf14b2a182c9c,
permanent_dentition_CPOD_V01_S08,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V01_S08.jpeg,permanent_dentition_CPOD,1,8,93166,b6936835900204584a976367a5a2372480285264a6858125de1bd4b549eb0d9a,
permanent_dentition_CPOD_V01_S09,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V01_S09.jpeg,permanent_dentition_CPOD,1,9,153452,d01732e4066124c49901c16e1f29c1929c0aee40b7e1808dd4ffbce6a00b43ac,
permanent_dentition_CPOD_V01_S10,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V01_S10.jpeg,permanent_dentition_CPOD,1,10,149792,86bd1c5c3f2f36fa32bbdfa76604e26c58a96c4d0400b02cb4e833defa6f86ef,
permanent_dentition_CPOD_V01_S11,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V01_S11.jpeg,permanent_dentition_CPOD,1,11,164022,16a61b6db6ecef9f8732446e4b3d99a8d85d263da39c7ea31975a79a4367a6fc,
permanent_dentition_CPOD_V01_S12,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V01_S12.jpeg,permanent_dentition_CPOD,1,12,148136,efad178f26c07f80df3a9aca9b852b67e7ed6223831ab98b8b99eb5ecf5c31fb,
permanent_dentition_CPOD_V02_S01,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V02_S01.jpeg,permanent_dentition_CPOD,2,1,143126,a870a4a60af52a326264063f8db6501c3b084f061d8a1b1266582dfb969c1aa3,
permanent_dentition_CPOD_V02_S02,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V02_S02.jpeg,permanent_dentition_CPOD,2,2,136416,9e831b9058ee471a4837a6cdd0a0f461db608d07717a833f51ecfde5630d4af5,
permanent_dentition_CPOD_V02_S03,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V02_S03.jpeg,permanent_dentition_CPOD,2,3,180347,a8c3d4600b39a7cbe6bc465ae23345b70ad90108a0af42cfdc3a28812239a702,
permanent_dentition_CPOD_V02_S04,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V02_S04.jpeg,permanent_dentition_CPOD,2,4,164629,71b1b6b44698c7db8448b40706e8197abcacce77f3000e9260dbc59adeb0f137,
permanent_dentition_CPOD_V02_S05,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V02_S05.jpeg,permanent_dentition_CPOD,2,5,109773,c37042c80b4e5ce23588867d71b2ac8671b3c8a786dce71b423b3a347fda53b6,
permanent_dentition_CPOD_V02_S06,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V02_S06.jpeg,permanent_dentition_CPOD,2,6,111936,5a0dd4971e76a5a1ef3c3d2d91b23060f395c0ae8c2423deb5b85c968798acdb,
permanent_dentition_CPOD_V02_S07,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V02_S07.jpeg,permanent_dentition_CPOD,2,7,109461,45f091083ea6daa1aaf4f1ed714f78eaaf58ac3438fecaf4d8eba1d521bd0e6a,
permanent_dentition_CPOD_V02_S08,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V02_S08.jpeg,permanent_dentition_CPOD,2,8,167378,8eca4f0fc8fd829e4b969c056efb7de6638de829a78ff2c939cd836db78d4b8e,
permanent_dentition_CPOD_V02_S09,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V02_S09.jpeg,permanent_dentition_CPOD,2,9,174402,03de90266017fea4de74b06a80010848e7cb507029c5b04d0dfd84612ce91799,
permanent_dentition_CPOD_V02_S10,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V02_S10.jpeg,permanent_dentition_CPOD,2,10,138645,352d270e597c2cfabfe190302487d2666e2cc8ec4a40f3f094a179c5d7112301,
permanent_dentition_CPOD_V02_S11,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V02_S11.jpeg,permanent_dentition_CPOD,2,11,166355,e6fdc1c5450a7d3bd68f7be672cd8b9d9a7910834eb01d7fc55221634147a98c,
permanent_dentition_CPOD_V02_S12,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V02_S12.jpeg,permanent_dentition_CPOD,2,12,168030,f4b99f2fb6c93983070bd23f8c33db410953228990fa15f9b3cdd0a9b849f2f0,
permanent_dentition_CPOD_V02_S13,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V02_S13.jpeg,permanent_dentition_CPOD,2,13,148796,0a0cb7485de99193aa7b18f01b019692b285dee7d61cfc55078738b09a7bc132,
permanent_dentition_CPOD_V03_S01,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V03_S01.jpeg,permanent_dentition_CPOD,3,1,149515,18e1117a6b0896d8c9edcb14ef5870c83267c5ce5de4b732c1022da666592741,
permanent_dentition_CPOD_V03_S02,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V03_S02.jpeg,permanent_dentition_CPOD,3,2,92132,370416031bf299ba72c636b6c2cd5ce93ab3374d7bc7f2ca90a31596a91ea2b3,
permanent_dentition_CPOD_V03_S03,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V03_S03.jpeg,permanent_dentition_CPOD,3,3,115579,d288dc86930d6a61e1fa0d82c1fa88bf2b431712b8658a3588e455fc1624986e,
permanent_dentition_CPOD_V03_S04,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V03_S04.jpeg,permanent_dentition_CPOD,3,4,97781,586b19fa848e8f72ecbab9736214f96f3aaa57cf2952b12100470c1cbffc7898,
permanent_dentition_CPOD_V03_S05,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V03_S05.jpeg,permanent_dentition_CPOD,3,5,169350,ab400af635d29d482862ffc1fe049bc66495cb18649646511d18d1f912448f8b,
permanent_dentition_CPOD_V03_S06,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V03_S06.jpeg,permanent_dentition_CPOD,3,6,114368,c2b105340a85a2f86ed0cc39c4156b6e252095787121dc0405ca67214bc27d0c,
permanent_dentition_CPOD_V03_S07,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V03_S07.jpeg,permanent_dentition_CPOD,3,7,178029,202bd43711fcb65448c804ccfd7e41095e130b06e2b0c700861c9d24caf6e586,
permanent_dentition_CPOD_V03_S08,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V03_S08.jpeg,permanent_dentition_CPOD,3,8,186400,4534f02892dd5c9d73ffa16bda85dba40c40ee1e8883e7ebce8044961c9a4f9d,
permanent_dentition_CPOD_V03_S09,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V03_S09.jpeg,permanent_dentition_CPOD,3,9,122868,706c16e8e69d5a3e31a3df24818c744f20948e7241e1098d82a0bf2784b06995,
permanent_dentition_CPOD_V03_S10,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V03_S10.jpeg,permanent_dentition_CPOD,3,10,110359,bef2a498752eada84f7f545af9c694ec6b9d04320cedf966f22a69ee552a1e6b,
permanent_dentition_CPOD_V03_S11,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V03_S11.jpeg,permanent_dentition_CPOD,3,11,145880,a505663cff7cc94b28be66177af1a5f28d79d18f89d9eb58cd602323b53a2673,
permanent_dentition_CPOD_V03_S12,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V03_S12.jpeg,permanent_dentition_CPOD,3,12,123772,73309ed49ade85214baac4531ba5a489277ac7b83652876950a407dfe13cc9af,
permanent_dentition_CPOD_V04_S01,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V04_S01.jpeg,permanent_dentition_CPOD,4,1,166800,442960ca0ffbe8a1c61885c43f7489fa29c4a0bcc4910e6f4aec3a2cd9f1ecdd,
permanent_dentition_CPOD_V04_S02,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V04_S02.jpeg,permanent_dentition_CPOD,4,2,222732,5321270525ac2ea8a752acbff7f80cd363e18842193b9c69ca9efbaf119cdfa1,
permanent_dentition_CPOD_V04_S03,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V04_S03.jpeg,permanent_dentition_CPOD,4,3,199768,9f2ac84357077e1a7d14d908cf05aade0fea915537fdb84c45a7535d2db1c603,
permanent_dentition_CPOD_V04_S04,data/raw/permanent_dentition_CPOD/permanent_dentition_CPOD_V04_S04.jpeg,permanent_dentition_CPOD,4,4,180109,41819ccae817561299137ef8fa69f50b90f5b52641a04e4fbdc0565b42b0e42f,
